R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
155,25,1500,180,25,1800,400,100,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1X,GPT1Y,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z
169.084,27.062,17.970,61.329,36.250,-31.204,91.775,-34.022,-15.936,-23.559,33.166,-0.218,-1.638,10.583,0.239,-0.687,9.489
169.096,-75.235,-0.828,32.764,9.403,-23.760,69.655,-31.014,22.661,-10.461,7.458,0.383,-1.792,10.524,0.072,-1.014,9.889
169.107,-47.035,28.835,49.488,-11.137,-13.806,45.114,-26.816,-10.360,11.941,14.097,0.487,-1.513,10.774,0.331,-1.096,9.889
169.118,-119.547,17.482,9.936,-31.306,-5.889,23.896,-20.908,16.346,-8.966,8.622,0.948,-1.399,10.640,0.280,-1.138,10.200
169.129,-17.860,33.474,45.460,-43.262,1.442,2.428,-14.530,-1.904,2.442,14.046,1.029,-1.455,11.014,0.594,-1.178,10.172
169.139,-109.904,30.422,16.406,-51.467,9.112,-12.389,-7.535,10.483,-6.761,-1.120,1.125,-1.357,10.998,0.576,-1.237,10.634
169.150,-0.037,32.741,43.751,-52.263,12.483,-27.045,-2.041,-4.778,5.783,10.281,0.937,-1.257,11.160,0.812,-1.250,10.479
169.161,-97.330,19.679,4.321,-54.457,14.404,-33.881,3.470,3.139,-5.855,24.932,1.037,-1.231,11.270,0.736,-1.229,10.795
169.172,-4.798,63.016,36.182,-48.432,16.526,-40.847,6.569,-0.344,7.508,10.518,1.024,-1.120,11.491,0.957,-1.221,10.671
169.183,-67.788,-9.007,-13.135,-39.906,17.743,-39.918,10.939,-0.926,-10.799,27.590,1.043,-1.277,11.651,0.869,-1.154,11.021
169.194,33.777,44.094,27.881,-24.118,18.599,-37.805,13.097,1.099,5.352,11.431,0.181,-1.410,13.141,0.915,-1.240,11.173
169.205,13.268,-5.955,3.832,-11.310,17.695,-29.577,15.431,-4.785,-14.858,29.624,0.333,-1.668,13.134,0.673,-1.221,11.741
169.215,27.062,41.042,-3.979,3.289,15.460,-21.444,15.543,17.373,11.230,-5.597,0.555,-1.363,12.734,0.685,-1.383,11.895
169.226,57.825,-2.903,-14.600,18.983,15.076,-9.674,16.009,-12.042,-15.490,33.008,0.753,-1.458,12.632,0.656,-1.224,12.081
169.237,71.742,55.447,-16.675,36.114,15.460,2.461,15.491,8.478,15.821,6.294,-0.187,-1.398,13.422,0.627,-1.398,12.251
169.248,83.461,7.594,-32.301,47.177,12.961,15.959,15.488,2.299,-22.115,21.892,0.410,-1.553,13.070,0.412,-1.261,12.530
169.260,25.476,61.429,-52.321,51.677,14.939,26.931,14.747,28.409,18.487,-5.410,1.257,-1.150,12.457,0.518,-1.406,12.597
169.270,61.976,37.746,-51.954,56.246,13.058,34.011,14.142,10.461,-19.004,15.067,2.232,-1.149,11.925,0.699,-1.224,12.508
169.280,100.307,27.492,-26.075,64.877,13.858,40.712,13.974,-16.166,-0.668,21.914,1.733,-2.185,12.257,1.032,-1.337,12.382
169.292,71.986,16.505,-53.419,70.039,17.207,49.936,14.698,10.511,-18.084,7.838,1.851,-2.558,12.037,1.071,-1.554,12.434
169.302,112.270,13.087,-25.586,71.409,20.478,54.777,16.016,-15.138,-0.675,27.842,1.707,-2.930,12.120,1.278,-1.777,12.271
169.315,43.054,-18.773,-37.428,65.577,20.133,59.221,17.744,1.329,-8.471,-4.318,1.087,-3.104,11.544,1.217,-2.103,12.333
169.325,104.824,33.352,4.687,60.547,25.244,59.161,19.296,-9.067,-12.207,35.012,1.174,-2.924,11.425,1.240,-2.202,12.030
169.335,35.730,18.214,-13.257,56.890,28.627,58.828,21.459,-7.695,-1.228,-3.003,0.849,-3.271,11.780,1.228,-2.355,12.049
169.345,30.969,21.877,-19.971,49.654,32.034,57.428,24.209,4.346,1.666,21.339,0.546,-2.438,11.508,1.113,-2.466,11.953
169.355,26.940,46.047,-29.981,36.386,34.748,52.870,26.467,0.984,-20.484,10.518,1.315,-2.012,11.795,1.094,-2.304,11.913
169.365,-2.845,42.507,-4.590,26.371,38.560,47.122,29.176,-9.620,9.800,20.362,1.164,-2.512,11.833,1.170,-2.383,11.856
169.376,-37.392,17.604,-17.774,14.698,40.645,40.070,32.063,2.184,-2.658,-2.845,0.753,-2.013,11.603,1.098,-2.349,11.905
169.387,27.062,44.338,15.551,1.635,41.959,30.933,34.493,-5.446,-23.143,32.160,0.911,-2.304,11.924,1.083,-2.228,11.781
169.398,-105.143,44.216,5.541,-13.445,46.260,21.487,37.425,7.702,13.594,-6.042,1.000,-2.006,11.819,1.080,-2.297,11.915
169.409,-49.843,91.093,6.884,-27.478,51.781,10.060,40.285,-6.883,-18.127,15.095,1.134,-1.873,11.544,1.090,-2.133,11.810
169.420,-102.579,79.984,-7.275,-42.621,56.946,-1.923,44.091,13.594,18.645,2.615,1.401,-1.421,11.423,1.110,-2.145,11.778
169.432,-109.904,79.007,3.710,-55.513,61.505,-14.040,48.277,5.625,-0.991,24.709,1.823,-0.794,11.540,1.190,-1.897,11.698
169.443,-160.442,73.392,-25.831,-69.383,65.296,-26.584,52.260,7.831,12.121,-8.607,2.167,-0.372,10.948,1.353,-1.683,11.658
169.454,-128.459,76.810,13.598,-81.872,68.957,-39.114,56.388,10.353,-10.533,37.038,2.455,-0.314,11.302,1.481,-1.411,11.500
169.465,-141.765,84.134,10.058,-89.414,74.937,-51.297,60.537,3.800,16.805,-16.647,2.487,-0.150,11.161,1.700,-1.253,11.563
169.476,-61.074,138.335,22.266,-94.836,80.832,-62.068,64.644,-3.520,-21.619,37.434,2.283,-0.452,11.437,1.779,-1.021,11.412
169.487,-222.822,87.552,-29.249,-103.577,84.564,-70.985,69.447,25.672,19.730,-9.793,3.124,0.372,10.688,1.905,-0.934,11.442
169.498,-65.347,128.447,22.143,-105.352,92.422,-80.253,74.341,-12.566,11.761,13.400,2.785,0.931,10.556,2.162,-0.626,11.194
169.510,-31.532,169.220,66.334,-98.557,111.272,-85.282,82.124,-5.884,4.591,43.246,2.004,1.110,11.515,2.138,-0.349,11.157
169.521,-124.675,164.337,-1.416,-95.828,124.957,-87.740,91.386,-3.542,-12.782,-2.565,1.859,0.429,11.254,2.066,-0.124,11.296
169.532,-46.303,231.966,45.093,-88.945,148.804,-88.566,103.698,1.264,-15.735,19.694,1.468,-0.450,11.332,1.962,-0.147,11.241
169.544,-80.484,275.424,38.501,-79.167,178.084,-86.726,119.680,14.944,-18.487,-17.330,1.812,-1.310,10.938,1.833,-0.286,11.343
169.555,-52.651,370.276,42.042,-70.972,212.767,-83.484,139.919,14.880,-2.292,12.085,2.143,-1.676,10.705,1.851,-0.552,11.183
169.566,-68.765,408.729,17.261,-62.483,251.792,-78.878,164.614,33.388,-10.928,-7.070,3.085,-1.569,10.579,1.920,-0.695,11.155
169.578,-70.962,423.134,12.011,-53.236,291.422,-73.075,193.395,18.832,2.069,1.688,3.826,-1.737,10.060,2.202,-0.897,11.010
169.589,-10.902,460.367,0.903,-41.808,328.162,-66.209,223.933,20.376,5.755,4.497,4.125,-1.339,10.092,2.497,-1.057,10.820
169.600,37.561,421.791,-8.984,-24.811,356.290,-57.351,254.896,-6.207,8.327,6.524,3.780,-0.918,10.172,2.773,-1.058,10.729
169.611,126.187,444.375,46.070,-0.902,381.114,-45.401,284.551,-25.176,9.038,40.739,2.530,-0.709,11.139,2.900,-1.061,10.609
169.623,91.518,414.955,10.058,19.915,396.089,-30.365,311.320,-5.834,-16.971,-1.925,1.729,-1.098,11.514,2.664,-0.985,10.886
169.634,88.344,440.102,0.781,39.315,410.679,-14.286,335.061,16.813,-4.368,10.468,2.151,-1.176,11.388,2.527,-1.079,10.945
169.645,122.524,409.706,19.092,57.223,414.755,2.143,354.746,-19.924,-3.484,22.194,1.739,-1.156,11.897,2.504,-1.045,11.053
169.657,105.312,402.748,-4.346,74.861,410.166,19.264,368.751,16.216,1.221,4.188,1.562,-0.826,12.093,2.259,-1.055,11.265
169.668,169.523,313.511,4.199,91.577,389.117,35.751,375.553,-2.478,2.579,24.774,1.821,-0.346,12.619,2.177,-0.933,11.413
169.679,139.981,249.056,4.077,108.893,357.526,52.885,373.520,4.857,13.119,9.728,1.784,-0.287,13.055,2.132,-0.889,11.713
169.690,128.872,199.372,-13.013,120.615,319.634,68.949,363.186,12.696,10.087,5.475,1.901,0.087,12.866,2.101,-0.777,11.944
169.701,174.040,132.598,1.025,131.236,276.233,83.442,344.875,3.556,-7.759,12.509,1.982,0.398,12.636,2.071,-0.510,12.041
169.712,214.080,81.693,-20.215,142.143,230.356,96.999,319.751,-14.240,-18.997,15.929,1.464,0.108,12.635,1.997,-0.295,12.119
169.722,172.575,68.631,-20.459,149.115,188.454,109.579,289.894,-6.409,-5.827,17.624,1.202,-0.688,12.745,1.864,-0.314,12.202
169.733,144.376,9.791,5.175,148.176,144.899,119.259,257.089,-0.625,9.663,11.064,1.335,-0.739,12.615,1.804,-0.385,12.283
169.743,123.867,-20.360,6.640,142.407,101.603,125.267,221.470,-16.202,3.599,7.256,0.739,-1.239,12.358,1.743,-0.485,12.316
169.754,86.024,-49.780,-16.675,131.137,63.345,127.646,184.982,-5.913,6.107,6.674,0.254,-1.403,12.108,1.536,-0.695,12.296
169.765,41.345,-74.439,-1.172,115.083,29.373,126.017,149.066,9.800,12.121,8.852,0.232,-0.746,11.776,1.293,-0.836,12.235
169.777,-14.686,-74.683,-40.724,84.896,-1.092,116.818,104.789,9.994,-1.781,11.912,0.792,0.276,11.434,1.077,-0.635,12.103
169.788,-6.995,-127.297,11.279,50.606,-28.257,99.045,65.430,-21.433,-9.168,10.310,0.276,-0.286,11.297,1.054,-0.372,11.898
169.799,-51.796,-97.511,26.538,23.354,-42.169,82.200,39.590,-7.917,5.000,9.283,-0.523,-1.040,11.721,0.845,-0.528,11.859
169.809,-138.591,-87.623,14.453,-11.700,-48.685,61.890,18.317,2.888,10.066,-3.297,-1.132,-0.741,11.156,0.508,-0.645,11.865
169.819,-138.469,-94.215,12.622,-50.490,-56.148,36.590,0.596,8.119,-16.590,30.205,-0.569,-0.749,11.519,0.237,-0.592,11.699
169.829,-205.854,-70.532,18.237,-84.162,-53.803,9.098,-12.939,-14.643,-0.438,1.609,-0.405,-1.111,12.258,0.207,-0.662,11.829
169.839,-243.819,-6.810,3.100,-117.290,-45.241,-19.272,-21.524,18.638,13.572,17.330,0.161,0.195,11.890,0.071,-0.669,11.862
169.850,-208.662,47.756,34.717,-151.927,-31.442,-50.511,-25.407,-11.215,-11.129,23.207,0.796,0.968,12.274,0.236,-0.294,11.828
169.860,-334.276,9.669,-16.919,-180.202,-19.788,-79.954,-24.561,9.678,11.632,-15.792,0.894,1.180,11.414,0.329,-0.116,11.985
169.871,-193.524,70.950,24.219,-203.153,-8.354,-110.078,-21.743,-18.839,2.335,44.065,0.532,1.390,11.874,0.483,0.150,11.718
169.881,-345.507,40.188,-34.132,-222.398,3.139,-135.560,-16.602,10.490,-14.923,-6.919,0.560,0.686,11.965,0.379,0.306,11.952
169.893,-236.861,13.209,-17.285,-229.754,7.916,-158.907,-10.831,10.741,6.179,11.503,0.877,0.309,11.738,0.481,0.238,11.831
169.904,-174.847,3.321,16.162,-229.461,11.844,-176.877,-5.353,-14.219,-6.107,24.493,0.540,0.411,12.452,0.550,0.306,11.883
169.915,-164.593,-22.435,11.767,-220.729,9.477,-188.501,-1.250,-19.837,-5.597,24.745,-0.219,0.180,12.883,0.484,0.331,12.033
169.926,-185.712,-22.435,-9.961,-206.822,3.096,-193.811,0.274,16.094,-21.181,-0.524,-0.125,-0.305,13.145,0.263,0.283,12.296
169.937,-129.313,-67.481,-24.732,-186.710,-9.215,-193.813,-0.751,-1.559,6.071,4.332,0.234,-0.401,12.660,0.302,0.131,12.385
169.949,27.307,-95.069,-10.327,-151.473,-26.764,-186.535,-5.665,-19.715,6.761,33.123,-0.433,-0.196,13.178,0.293,0.025,12.363
169.960,23.400,-150.613,-15.210,-110.775,-49.577,-170.368,-14.512,-22.316,-5.798,27.892,-0.965,-0.029,13.777,0.114,0.074,12.612
169.971,10.705,-145.120,-26.563,-71.533,-74.799,-148.287,-27.792,22.165,3.053,5.848,-0.593,-0.122,13.670,-0.128,-0.012,12.819
169.983,53.430,-209.697,-55.250,-30.677,-103.436,-122.063,-44.327,9.721,9.908,-7.659,0.150,0.385,13.126,-0.103,0.032,12.952
169.994,234.222,-199.198,2.368,18.224,-131.549,-91.646,-64.083,-8.133,10.511,39.891,0.212,0.664,13.417,0.027,0.107,12.847
170.005,161.344,-271.710,-21.436,59.646,-163.882,-56.711,-86.282,4.864,-17.596,1.616,0.241,0.443,13.429,-0.001,0.270,13.072
170.016,221.771,-301.863,-29.005,99.407,-197.598,-20.960,-111.451,25.277,-1.623,-4.677,1.195,0.191,12.058,0.122,0.221,12.941
170.028,293.550,-332.870,-8.984,136.648,-225.511,15.120,-137.330,-22.309,2.680,34.136,0.929,0.257,12.565,0.401,0.249,12.770
170.039,236.786,-341.537,-8.496,165.846,-253.761,50.693,-164.100,-3.477,-19.536,8.636,-0.027,-0.024,12.866,0.324,0.274,12.811
170.050,252.289,-361.801,-20.093,187.823,-280.327,83.150,-190.916,11.582,10.964,0.273,0.180,0.036,12.452,0.283,0.145,12.777
170.062,244.598,-382.310,0.536,198.365,-305.001,111.058,-217.308,-19.931,1.896,29.444,-0.114,0.350,12.740,0.307,0.207,12.708
170.073,156.583,-385.728,-40.724,199.410,-326.901,133.419,-243.112,13.745,-8.054,-3.779,0.200,0.266,12.584,0.196,0.235,12.818
170.084,202.849,-415.147,-13.257,196.721,-345.189,149.000,-267.199,-11.690,-5.395,11.898,0.019,-0.165,12.418,0.263,0.200,12.678
170.096,174.650,-386.704,4.687,188.752,-354.349,159.990,-288.176,-4.605,-16.439,42.815,-0.517,-0.682,13.603,0.115,0.089,12.738
170.107,29.382,-384.629,-31.080,166.383,-360.338,163.623,-305.602,13.220,21.964,-19.119,-0.221,-0.001,13.303,0.040,-0.044,12.998
170.118,136.563,-358.017,21.655,141.410,-359.938,158.998,-319.461,-28.919,-15.059,31.477,-0.752,-0.266,13.073,0.021,0.012,12.860
170.128,-56.923,-310.408,-17.896,111.436,-346.340,150.441,-326.914,31.786,8.543,-3.563,-1.032,-0.009,13.591,-0.307,-0.069,13.107
170.138,39.758,-271.344,27.026,77.862,-332.041,134.098,-329.415,-29.250,-2.543,38.037,-1.163,0.159,14.062,-0.311,0.023,13.107
170.149,-163.128,-229.473,28.003,34.383,-309.208,113.336,-326.320,24.364,0.560,-3.154,-1.300,-0.205,13.998,-0.614,-0.037,13.359
170.159,-94.400,-214.336,25.195,-3.523,-285.560,86.359,-318.014,-10.626,-2.299,15.376,-0.979,-0.213,14.109,-0.585,-0.052,13.425
170.169,-183.514,-176.981,30.933,-46.329,-254.521,57.043,-304.191,-11.194,5.058,32.835,-1.123,-0.063,14.315,-0.662,-0.052,13.533
170.179,-251.632,-85.059,25.806,-85.590,-221.156,24.803,-286.520,15.368,-16.216,-11.409,-1.002,-0.128,14.299,-0.824,-0.013,13.769
170.189,-244.673,-85.914,15.918,-119.597,-184.903,-8.628,-263.691,-0.567,12.099,15.950,-0.639,-0.024,13.820,-0.733,-0.076,13.759
170.200,-163.738,-55.639,50.587,-149.408,-149.830,-42.197,-237.732,-15.167,-3.764,33.604,-0.576,0.640,14.158,-0.635,0.056,13.718
170.210,-267.745,25.417,13.476,-172.118,-110.460,-72.204,-209.172,-5.194,-2.191,1.796,-0.860,1.129,14.427,-0.719,0.272,13.949
170.220,-293.503,81.327,8.227,-193.205,-74.693,-100.563,-178.770,16.101,15.052,16.762,-0.141,1.608,13.887,-0.681,0.408,13.908
170.230,-233.076,66.434,4.321,-206.919,-44.980,-126.456,-147.673,11.452,12.566,11.208,0.468,1.660,13.773,-0.503,0.566,13.850
170.240,-199.628,4.786,3.710,-209.303,-21.506,-146.800,-117.654,-22.280,-3.039,23.480,0.664,1.305,13.607,-0.221,0.754,13.812
170.251,-186.810,41.164,-15.332,-201.793,-4.348,-160.707,-90.849,4.584,-5.712,14.794,0.675,0.820,13.378,-0.124,0.774,13.758
170.261,-193.158,85.843,-28.760,-193.337,11.047,-169.485,-67.061,29.250,-1.192,-0.150,0.710,0.626,13.748,-0.094,0.716,13.783
170.271,-87.198,47.024,-15.088,-174.421,22.434,-172.686,-45.387,-10.906,-1.559,20.319,0.617,0.368,13.930,0.112,0.730,13.792
170.281,-72.793,67.288,7.373,-151.266,29.141,-169.025,-27.431,-5.992,-7.414,26.196,0.550,0.443,13.771,0.207,0.729,13.766
170.291,-76.577,54.592,-6.543,-123.105,28.346,-159.397,-13.688,26.476,-3.420,-4.346,0.306,0.521,13.929,0.130,0.668,13.847
170.302,54.529,-13.036,12.256,-91.402,23.257,-145.566,-3.878,-17.703,-2.557,18.048,-0.124,0.449,14.025,0.188,0.667,13.825
170.312,65.150,-37.206,4.931,-51.714,14.119,-124.691,1.371,-17.531,-7.537,18.573,-0.464,-0.156,13.651,0.103,0.587,13.829
170.322,76.747,-36.596,-27.051,-18.493,3.029,-101.011,2.571,14.327,13.155,6.524,-0.369,0.198,13.443,0.007,0.412,13.731
170.332,191.984,-31.469,-9.961,20.964,-6.776,-74.194,0.930,-5.906,-2.902,21.231,0.098,0.559,13.796,0.049,0.480,13.694
170.342,151.578,-57.348,-24.244,53.713,-16.860,-44.648,-2.601,10.238,-22.640,-1.408,0.690,-0.399,13.074,0.054,0.467,13.754
170.352,251.190,-73.828,-1.416,87.317,-28.380,-15.268,-7.814,-13.299,12.667,33.194,0.737,-0.866,12.918,0.298,0.168,13.479
170.363,210.174,-90.064,-25.586,115.796,-39.802,15.414,-14.829,1.947,-11.532,16.561,0.511,-0.786,13.281,0.264,0.038,13.460
170.373,173.918,-110.451,-39.991,139.560,-50.394,44.855,-22.631,9.793,0.596,-6.940,0.599,-1.042,13.068,0.290,-0.163,13.500
170.383,232.879,-101.051,-19.361,157.196,-57.246,71.444,-30.474,-22.999,0.287,42.226,0.633,-1.184,12.689,0.470,-0.332,13.222
170.393,152.066,-77.735,-33.888,169.766,-60.782,95.334,-38.016,21.993,-7.055,-17.373,0.783,-0.984,12.452,0.401,-0.473,13.237
170.403,241.424,-87.257,-8.374,179.320,-62.777,115.445,-43.965,-29.717,-0.941,31.585,0.974,-1.568,12.022,0.645,-0.637,12.960
170.414,198.332,-57.104,-8.252,186.269,-61.685,132.905,-48.786,9.347,-21.576,4.540,0.598,-1.995,12.337,0.546,-0.820,12.911
170.426,149.991,-23.900,-37.916,181.692,-55.674,145.380,-50.914,3.118,21.598,5.740,0.667,-1.207,12.136,0.600,-1.016,12.804
170.437,170.622,-43.798,15.063,171.831,-48.129,152.253,-50.817,-19.514,-8.837,18.623,0.104,-1.070,12.184,0.592,-0.971,12.634
170.448,97.255,-0.584,-0.683,156.683,-37.371,155.036,-48.255,5.180,-0.165,28.330,0.329,-1.262,12.728,0.478,-1.067,12.633
170.459,-5.286,-4.979,-22.413,131.952,-25.994,151.345,-43.501,6.753,17.344,-20.743,0.479,-0.521,11.970,0.478,-1.041,12.652
170.471,128.994,78.885,37.281,111.781,-10.359,142.148,-36.936,-10.590,-16.525,50.309,0.450,-0.759,12.624,0.514,-0.918,12.446
170.482,-72.061,60.940,-9.473,81.025,5.409,130.138,-27.447,13.493,5.137,8.169,0.446,-0.397,12.882,0.405,-0.877,12.639
170.493,-27.626,31.032,21.045,48.861,18.647,111.570,-16.865,-4.188,-4.483,-7.113,0.561,-0.646,12.237,0.514,-0.811,12.586
170.504,-38.246,122.344,21.533,18.507,37.585,90.834,-4.868,-13.349,-5.252,45.883,0.098,-0.413,12.842,0.457,-0.739,12.517
170.516,-209.150,85.599,-1.416,-17.791,52.638,67.319,8.288,21.145,5.209,-17.847,0.439,-0.604,12.699,0.372,-0.745,12.693
170.526,-67.178,147.857,40.088,-47.289,67.200,39.829,21.413,-16.712,-3.405,34.718,0.633,-0.246,12.640,0.515,-0.619,12.493
170.537,-235.884,146.636,-0.195,-80.561,83.999,13.404,36.014,21.806,7.838,2.953,1.095,0.351,12.076,0.468,-0.514,12.599
170.548,-219.160,111.113,5.541,-110.573,95.159,-15.539,50.022,-9.915,3.729,8.212,1.060,0.519,11.806,0.673,-0.319,12.401
170.559,-133.952,118.315,37.647,-128.083,104.058,-42.099,62.948,-11.539,-21.684,46.645,0.715,-0.065,12.402,0.708,-0.186,12.265
170.571,-292.282,131.865,-11.304,-150.304,111.636,-66.717,74.476,18.975,4.548,-21.547,0.924,-0.095,12.324,0.671,-0.217,12.485
170.582,-125.895,158.233,39.234,-163.168,112.582,-90.954,83.583,-2.723,5.697,16.820,0.859,0.215,12.322,0.770,-0.138,12.332
170.593,-246.871,113.310,-10.938,-178.694,109.557,-110.866,90.433,2.040,-0.502,30.981,0.918,0.437,12.558,0.746,-0.030,12.376
170.604,-253.219,106.962,-13.501,-185.449,107.818,-128.978,94.734,21.698,13.960,-23.157,1.306,0.959,11.876,0.777,0.074,12.401
170.615,-141.887,78.153,7.128,-181.785,101.312,-142.358,96.982,-23.523,7.321,47.227,0.873,1.296,12.178,0.900,0.294,12.221
170.626,-238.570,69.974,-29.005,-177.594,91.245,-150.963,96.038,30.069,7.177,-26.908,1.005,1.518,11.790,0.764,0.448,12.339
170.637,-85.489,42.263,6.884,-165.362,80.404,-156.081,93.020,-21.806,16.080,31.607,0.795,1.565,11.835,0.927,0.608,12.124
170.648,-144.451,41.531,-28.516,-152.246,67.513,-155.856,87.398,22.280,-13.270,7.616,0.995,1.293,12.078,0.794,0.763,12.171
170.659,-66.934,22.121,-2.026,-135.481,54.597,-152.517,80.245,6.804,9.455,-2.909,1.522,1.122,11.456,0.955,0.817,12.104
170.671,-6.141,16.994,20.434,-113.789,40.232,-144.650,71.309,-2.838,-11.840,36.061,1.370,0.958,11.626,1.037,0.901,11.906
170.682,-54.604,-44.531,-18.628,-91.250,22.122,-132.927,60.406,9.053,6.811,-25.657,1.181,0.992,11.087,1.040,0.884,11.956
170.693,46.106,-56.860,-0.073,-67.412,4.134,-118.664,47.830,-21.821,2.945,44.432,0.774,1.011,11.017,1.065,0.923,11.655
170.704,-39.467,-79.444,-34.864,-45.008,-13.998,-101.398,33.669,15.419,18.559,-19.284,0.521,1.485,10.843,0.937,0.910,11.652
170.715,54.407,-55.395,0.781,-22.818,-28.154,-83.858,19.077,-0.423,-7.529,8.952,0.619,1.431,10.160,0.867,1.089,11.427
170.726,81.874,-92.750,-16.675,1.744,-40.430,-64.564,5.233,-12.595,7.565,6.186,0.297,1.132,9.913,0.854,1.050,11.169
170.737,90.907,-89.454,-29.981,22.768,-52.989,-44.087,-8.368,-4.720,-6.667,24.285,-0.050,1.037,10.057,0.691,1.064,10.937
170.748,87.001,-105.201,-20.826,41.049,-66.789,-24.271,-22.047,-0.086,12.904,1.825,-0.264,1.104,10.114,0.536,1.041,10.815
170.759,77.967,-90.553,-34.986,54.661,-74.460,-5.516,-34.519,21.073,5.087,2.047,0.368,1.292,9.508,0.384,1.080,10.681
170.770,116.787,-78.833,-23.755,69.335,-78.461,11.779,-45.286,-5.970,2.112,17.122,0.816,1.086,9.315,0.505,1.118,10.386
170.781,106.655,-127.297,-18.628,78.928,-84.750,27.839,-54.283,-7.120,-3.599,7.062,0.354,0.934,9.447,0.570,1.070,10.230
170.792,141.080,-88.111,-24.732,86.927,-87.416,41.892,-62.455,0.402,-21.217,11.876,-0.043,0.502,9.383,0.435,1.071,10.105
170.803,140.835,-64.307,-19.727,93.390,-86.451,53.852,-68.887,-10.461,7.113,9.965,-0.146,-0.014,9.374,0.360,0.885,9.966
170.814,81.019,-91.407,-30.225,96.128,-86.194,64.426,-73.253,1.918,14.952,11.302,-0.283,0.293,9.218,0.235,0.680,9.869
170.825,78.578,-63.818,-28.760,92.663,-83.662,71.787,-76.258,-2.270,-5.180,16.022,-0.274,0.640,9.235,0.148,0.695,9.718
170.836,51.111,-48.559,-22.290,87.738,-77.704,76.307,-77.252,5.949,7.989,2.766,-0.410,0.515,9.708,0.039,0.657,9.721
170.847,36.706,-49.047,-25.831,78.583,-71.023,77.591,-76.162,15.591,1.278,6.445,0.125,0.648,9.182,-0.039,0.680,9.688
170.858,27.185,-22.069,-10.205,68.447,-60.303,75.919,-73.142,-1.551,5.575,9.649,0.786,0.487,8.733,0.089,0.646,9.515
170.869,30.847,-3.758,7.495,59.088,-48.647,72.301,-67.887,-1.932,10.454,10.878,0.699,0.836,8.895,0.265,0.618,9.365
170.880,-5.286,18.214,-15.454,39.462,-34.846,63.949,-59.018,13.608,-17.445,3.060,0.981,0.215,8.615,0.295,0.689,9.324
170.890,29.382,40.554,15.307,29.878,-22.033,55.632,-51.019,-8.262,-11.711,20.369,1.350,-1.258,8.714,0.528,0.496,9.123
170.902,-54.482,13.576,4.321,14.101,-7.532,44.907,-38.424,7.953,-1.401,7.278,1.271,-1.508,8.800,0.708,-0.035,9.105
170.914,-34.584,69.119,23.486,-2.857,6.716,31.081,-26.108,0.352,-5.704,-0.287,1.047,-1.594,8.607,0.769,-0.268,9.006
170.926,-90.372,47.878,-7.275,-21.622,18.861,16.679,-12.856,14.822,9.649,14.327,1.319,-0.934,8.442,0.845,-0.533,8.859
170.936,-46.303,72.293,34.229,-33.611,28.336,4.568,-3.469,-4.770,-17.258,14.801,1.089,-0.962,8.939,0.939,-0.497,8.801
170.948,-97.452,74.613,22.754,-46.820,39.069,-10.163,8.684,11.596,3.197,-5.496,1.178,-0.821,8.547,0.930,-0.622,8.880
170.960,-58.633,108.427,28.735,-56.964,49.640,-24.436,20.230,-3.491,4.799,20.434,1.004,-0.421,8.733,1.043,-0.574,8.641
170.972,-90.372,74.491,16.162,-65.257,57.877,-36.134,31.553,14.851,-16.310,1.652,1.297,-0.902,8.458,0.985,-0.560,8.782
170.984,-84.512,89.017,41.309,-73.846,64.879,-47.648,41.378,-0.574,12.308,6.595,1.555,-0.662,8.280,1.218,-0.664,8.577
170.994,-93.668,67.044,22.021,-79.731,67.117,-55.124,47.714,5.611,-3.269,0.143,1.135,0.064,8.484,1.166,-0.594,8.604
171.006,-73.037,75.223,28.491,-79.958,68.265,-63.022,54.103,-20.707,14.966,22.647,0.569,0.298,8.750,1.156,-0.425,8.553
171.018,-61.684,77.054,22.021,-77.757,66.830,-67.637,58.087,8.499,-9.441,12.114,0.547,0.163,9.332,0.913,-0.302,8.720
171.030,-84.146,38.845,8.105,-75.942,62.998,-70.519,60.154,-6.387,20.398,11.438,0.446,0.421,9.412,0.866,-0.224,8.872
171.040,-73.526,37.990,3.954,-70.539,58.757,-70.650,60.401,14.750,-2.521,8.499,0.675,0.749,9.139,0.769,-0.056,8.941
171.052,-7.361,47.756,31.665,-61.494,53.354,-69.532,58.642,-2.507,-9.728,3.254,0.288,-0.061,9.355,0.753,0.100,8.972
171.064,9.118,33.230,13.720,-47.399,46.536,-64.104,55.702,-0.998,-11.934,27.367,0.275,-0.940,10.045,0.649,-0.043,9.099
171.076,-16.273,11.744,17.871,-36.613,38.665,-56.623,51.251,-1.314,0.287,-1.631,-0.297,-0.831,9.956,0.550,-0.263,9.306
171.088,44.763,21.266,14.331,-23.561,32.141,-47.698,46.136,-10.813,-10.957,29.681,-0.336,-0.703,9.904,0.344,-0.278,9.366
171.098,-9.559,-4.124,-8.008,-14.468,25.618,-39.825,41.528,-7.091,11.553,12.257,-0.457,-0.746,10.280,0.265,-0.432,9.491
171.110,1.183,-0.462,-15.088,-4.979,16.425,-29.432,34.527,17.100,-11.690,4.835,-0.162,-0.495,10.366,0.041,-0.412,9.766
