R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,-1550,50,1,50,1,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
321.678,40.003,40.913,2.303,3.453,-0.485,4.129,1.864,0.009,2.765,1.152
321.689,32.578,38.817,2.728,3.393,-0.236,4.375,2.282,0.364,3.001,1.594
321.699,38.411,38.165,2.644,3.356,0.276,4.892,2.647,0.835,3.503,1.973
321.711,26.287,35.126,2.924,3.298,0.346,4.959,3.019,1.017,3.542,2.349
321.723,29.234,32.477,3.613,3.295,0.739,5.349,3.348,1.515,3.916,2.690
321.734,23.325,30.178,3.712,3.332,0.959,5.567,3.673,1.832,4.122,3.031
321.746,22.894,27.398,3.717,3.375,1.207,5.815,3.944,2.128,4.357,3.314
321.758,13.108,23.478,3.672,3.410,1.204,5.816,4.162,2.072,4.341,3.537
321.769,7.005,18.326,3.137,3.407,1.223,5.840,4.292,2.002,4.336,3.657
321.781,-2.380,11.866,2.356,3.333,1.044,5.670,4.325,1.607,4.119,3.655
321.793,-3.628,6.260,2.795,3.262,0.997,5.610,4.295,1.898,4.015,3.591
321.804,-12.284,0.233,3.242,3.256,0.681,5.293,4.198,1.639,3.680,3.480
321.816,-16.118,-5.338,2.890,3.254,0.450,5.063,4.040,1.442,3.438,3.315
321.828,-24.430,-11.690,2.741,3.223,-0.009,4.605,3.797,0.972,2.970,3.060
321.839,-30.338,-17.846,2.841,3.193,-0.470,4.145,3.482,0.540,2.509,2.740
321.851,-32.161,-23.081,2.528,3.156,-0.892,3.730,3.121,0.014,2.101,2.380
321.863,-39.008,-28.480,2.246,3.093,-1.500,3.128,2.702,-0.688,1.511,1.962
321.873,-41.349,-33.453,1.973,3.035,-1.967,2.663,2.295,-1.132,1.070,1.566
321.884,-42.281,-36.889,1.474,2.925,-2.440,2.196,1.834,-1.689,0.628,1.117
321.894,-46.490,-39.661,1.921,2.836,-2.957,1.680,1.385,-2.120,0.142,0.685
321.906,-46.984,-42.929,1.456,2.750,-3.512,1.130,0.856,-2.690,-0.351,0.196
321.917,-48.610,-45.062,0.468,2.604,-4.056,0.599,0.327,-3.505,-0.834,-0.301
321.928,-51.493,-47.138,0.051,2.427,-4.670,-0.010,-0.219,-4.116,-1.414,-0.831
321.939,-54.946,-49.459,-0.455,2.240,-5.319,-0.655,-0.809,-4.755,-2.022,-1.398
321.951,-52.599,-50.586,-1.019,2.002,-5.885,-1.210,-1.434,-5.492,-2.549,-2.008
321.962,-52.879,-51.211,-1.020,1.817,-6.436,-1.761,-1.980,-5.935,-3.069,-2.534
321.973,-46.336,-50.610,-0.651,1.620,-6.907,-2.236,-2.570,-6.145,-3.487,-3.080
321.985,-47.850,-49.503,-0.617,1.458,-7.483,-2.812,-3.114,-6.565,-3.989,-3.559
321.996,-44.145,-48.202,-0.816,1.332,-7.879,-3.204,-3.608,-6.922,-4.315,-3.995
322.007,-37.596,-45.631,-0.960,1.206,-8.129,-3.447,-4.046,-7.198,-4.493,-4.369
322.018,-31.739,-42.147,-0.901,1.086,-8.385,-3.701,-4.433,-7.365,-4.676,-4.688
322.029,-26.468,-37.840,-0.680,0.979,-8.555,-3.873,-4.739,-7.305,-4.774,-4.918
322.039,-21.842,-33.386,-0.540,0.890,-8.667,-3.986,-4.985,-7.232,-4.808,-5.080
322.050,-9.138,-26.711,0.040,0.824,-8.410,-3.735,-5.119,-6.648,-4.477,-5.123
322.061,-2.152,-19.102,0.879,0.807,-8.213,-3.544,-5.149,-6.122,-4.198,-5.049
322.072,6.179,-11.971,1.293,0.825,-7.966,-3.298,-5.115,-5.647,-3.858,-4.901
322.083,14.026,-4.314,1.106,0.844,-7.599,-2.928,-4.980,-5.219,-3.402,-4.657
322.094,21.911,3.533,0.807,0.848,-7.109,-2.433,-4.747,-4.708,-2.837,-4.324
322.105,24.309,9.495,0.520,0.835,-6.812,-2.132,-4.493,-4.411,-2.477,-3.984
322.117,30.100,15.341,0.354,0.815,-6.354,-1.665,-4.179,-4.057,-1.965,-3.593
322.128,33.977,20.507,0.452,0.799,-5.913,-1.220,-3.826,-3.625,-1.481,-3.170
322.139,35.211,25.284,1.055,0.793,-5.459,-0.765,-3.420,-3.055,-0.997,-2.700
322.150,41.423,29.937,1.962,0.849,-4.836,-0.145,-2.972,-2.202,-0.337,-2.177
322.162,45.807,34.574,2.617,0.938,-4.245,0.445,-2.471,-1.502,0.292,-1.601
322.173,46.905,38.197,3.393,1.071,-3.710,0.978,-1.949,-0.727,0.868,-0.999
322.184,49.312,41.525,3.389,1.213,-3.107,1.585,-1.410,-0.137,1.511,-0.387
322.195,48.367,43.837,2.970,1.330,-2.579,2.122,-0.855,0.197,2.068,0.223
322.206,52.785,46.358,2.718,1.416,-1.860,2.849,-0.268,0.768,2.794,0.846
322.217,56.137,48.958,2.301,1.479,-1.171,3.548,0.345,1.220,3.472,1.478
322.229,54.575,50.795,1.572,1.497,-0.608,4.122,0.970,1.491,4.001,2.095
322.240,55.245,52.345,1.265,1.491,0.060,4.798,1.605,1.985,4.611,2.703
322.251,56.076,53.211,1.875,1.501,0.699,5.435,2.237,2.724,5.178,3.301
322.263,50.631,52.683,2.244,1.538,1.093,5.829,2.825,3.192,5.503,3.854
322.274,47.554,51.552,2.508,1.590,1.559,6.295,3.382,3.674,5.899,4.370
322.285,42.920,48.967,2.557,1.644,1.896,6.633,3.877,4.022,6.163,4.817
322.296,39.382,46.657,2.341,1.692,2.297,7.038,4.351,4.326,6.485,5.234
322.307,37.086,43.971,2.181,1.722,2.666,7.411,4.786,4.614,6.765,5.600
322.319,34.184,40.983,2.065,1.746,2.971,7.718,5.183,4.822,6.974,5.919
322.330,32.525,38.219,1.752,1.754,3.273,8.025,5.557,4.968,7.173,6.205
322.341,25.180,34.491,1.692,1.754,3.363,8.120,5.869,4.938,7.158,6.422
322.353,20.734,31.237,1.867,1.759,3.562,8.320,6.151,5.097,7.246,6.606
322.364,20.829,27.722,2.219,1.782,3.719,8.478,6.374,5.230,7.299,6.735
322.375,10.492,23.054,2.706,1.824,3.532,8.291,6.532,5.056,7.019,6.804
322.386,7.619,18.452,3.486,1.909,3.523,8.280,6.632,5.198,6.930,6.829
322.398,3.331,14.335,3.860,2.015,3.505,8.264,6.704,5.149,6.846,6.834
322.409,3.270,11.107,2.816,2.088,3.592,8.364,6.757,4.836,6.869,6.813
322.420,-0.058,8.365,1.578,2.084,3.594,8.378,6.796,4.428,6.783,6.753
322.432,-1.253,5.645,0.993,2.028,3.566,8.358,6.797,4.062,6.650,6.641
322.443,0.386,3.694,1.374,1.983,3.549,8.343,6.786,4.018,6.527,6.522
322.454,-4.923,1.457,1.776,1.962,3.322,8.119,6.753,3.720,6.207,6.390
322.465,-3.332,-0.763,1.736,1.957,3.262,8.066,6.691,3.477,6.067,6.237
322.476,-9.278,-3.183,1.178,1.923,2.970,7.784,6.607,2.841,5.695,6.056
322.487,-14.637,-5.981,1.180,1.882,2.714,7.532,6.485,2.457,5.355,5.837
322.498,-23.500,-10.185,1.297,1.849,2.316,7.137,6.287,2.048,4.881,5.550
322.509,-24.221,-14.165,1.287,1.821,2.048,6.871,6.033,1.792,4.546,5.214
322.520,-22.826,-16.930,1.062,1.784,1.854,6.679,5.777,1.576,4.287,4.880
322.532,-19.140,-18.280,1.093,1.746,1.676,6.503,5.538,1.409,4.049,4.567
322.542,-14.654,-17.641,1.618,1.726,1.618,6.445,5.357,1.493,3.935,4.323
322.553,-15.826,-16.852,2.047,1.731,1.430,6.259,5.206,1.345,3.707,4.122
322.564,-12.963,-15.421,2.537,1.770,1.347,6.177,5.052,1.327,3.587,3.921
322.576,-4.277,-12.219,3.013,1.846,1.501,6.333,4.964,1.536,3.716,3.803
322.588,-2.378,-8.600,3.214,1.942,1.541,6.376,4.936,1.578,3.740,3.755
322.599,-1.597,-6.236,3.023,2.027,1.556,6.396,4.915,1.542,3.740,3.715
322.611,7.549,-2.244,2.498,2.076,1.806,6.651,4.957,1.654,3.962,3.727
322.621,22.599,4.037,2.141,2.086,2.352,7.204,5.120,2.040,4.469,3.855
322.633,31.635,13.506,1.746,2.080,2.884,7.743,5.447,2.326,4.935,4.128
322.645,38.134,22.153,1.179,2.043,3.457,8.325,5.864,2.582,5.420,4.471
322.655,48.402,29.145,1.235,1.988,4.167,9.039,6.319,3.163,6.037,4.850
322.667,60.364,39.626,2.147,1.982,5.089,9.962,6.964,4.096,6.840,5.409
322.678,70.165,50.120,3.197,2.046,6.094,10.968,7.734,5.180,7.728,6.101
322.689,77.515,58.015,4.181,2.156,7.045,11.919,8.511,6.207,8.588,6.821
322.701,82.802,66.750,4.364,2.298,8.124,13.005,9.466,7.022,9.542,7.690
322.711,80.850,71.433,3.307,2.388,8.917,13.809,10.315,7.277,10.220,8.448
322.723,80.000,74.639,2.127,2.402,9.818,14.723,11.251,7.571,10.928,9.221
322.733,77.167,75.766,2.033,2.364,10.535,15.445,12.045,8.010,11.458,9.854
322.745,70.775,75.011,2.845,2.381,11.253,16.165,12.919,8.637,11.945,10.532
322.756,60.708,70.949,3.450,2.444,11.773,16.687,13.685,9.066,12.242,11.104
322.768,53.649,65.184,3.757,2.531,12.252,17.169,14.347,9.424,12.502,11.568
322.780,43.743,58.848,3.861,2.623,12.620,17.539,14.928,9.657,12.648,11.946
322.791,34.162,50.679,3.864,2.713,12.841,17.764,15.379,9.720,12.649,12.187
322.803,31.419,43.827,3.772,2.797,13.150,18.077,15.764,9.847,12.738,12.357
322.813,26.513,39.235,4.070,2.867,13.337,18.267,16.063,9.896,12.749,12.484
322.825,22.251,33.045,4.263,2.954,13.485,18.420,16.337,9.805,12.683,12.544
322.835,24.249,30.314,3.374,3.008,13.820,18.764,16.596,9.601,12.845,12.625
322.846,24.462,28.373,2.541,2.998,14.090,19.042,16.854,9.486,12.919,12.684
322.856,21.444,26.650,2.393,2.949,14.271,19.226,17.101,9.465,12.887,12.719
322.867,21.676,24.967,2.645,2.930,14.483,19.441,17.326,9.574,12.894,12.739
322.878,17.519,23.170,3.113,2.931,14.591,19.550,17.536,9.732,12.802,12.751
322.888,15.074,20.859,3.213,2.945,14.678,19.640,17.708,9.698,12.698,12.730
322.899,10.125,18.239,2.930,2.953,14.704,19.670,17.848,9.536,12.535,12.675
322.909,6.856,14.902,2.834,2.946,14.695,19.665,17.935,9.357,12.336,12.564
322.920,1.501,11.172,2.811,2.940,14.596,19.569,17.977,9.110,12.051,12.411
322.931,-2.711,7.191,2.189,2.909,14.465,19.446,17.969,8.534,11.736,12.203
322.941,-6.890,3.313,2.583,2.875,14.315,19.300,17.922,8.306,11.403,11.960
322.952,-15.535,-1.693,3.118,2.876,13.947,18.935,17.800,7.810,10.872,11.658
322.962,-21.546,-7.439,3.595,2.913,13.545,18.537,17.595,7.372,10.330,11.291
322.973,-25.203,-12.765,3.201,2.940,13.197,18.194,17.347,6.754,9.851,10.887
322.984,-33.947,-18.679,2.787,2.942,12.644,17.646,17.031,5.966,9.172,10.416
322.994,-32.480,-23.235,2.793,2.933,12.339,17.345,16.683,5.573,8.745,9.919
323.006,-34.467,-27.947,2.669,2.931,11.830,16.842,16.269,4.888,8.103,9.336
323.018,-35.635,-30.785,2.555,2.926,11.378,16.395,15.857,4.241,7.531,8.768
323.028,-36.507,-32.256,2.692,2.898,11.022,16.044,15.505,3.796,7.079,8.293
323.038,-38.805,-34.036,3.098,2.901,10.541,15.566,15.101,3.325,6.522,7.785
323.049,-43.686,-36.761,3.363,2.937,9.950,14.979,14.678,2.763,5.880,7.279
323.060,-44.565,-39.559,2.875,2.934,9.421,14.455,14.164,2.067,5.287,6.663
323.072,-41.213,-40.272,2.428,2.897,9.024,14.063,13.676,1.591,4.825,6.074
323.084,-32.210,-37.948,2.023,2.830,8.871,13.914,13.270,1.423,4.603,5.570
323.095,-19.483,-32.361,1.868,2.748,8.901,13.948,12.985,1.477,4.560,5.192
323.105,-10.212,-26.512,1.623,2.685,8.963,14.016,12.838,1.406,4.566,4.974
323.117,-5.978,-19.141,1.355,2.588,8.976,14.035,12.753,1.201,4.501,4.797
323.129,-4.200,-14.210,0.983,2.471,8.931,13.995,12.684,0.990,4.372,4.632
323.141,-0.751,-9.822,0.503,2.330,8.959,14.029,12.653,0.853,4.307,4.497
323.152,8.529,-4.469,0.078,2.165,9.207,14.282,12.696,0.905,4.448,4.428
323.164,17.061,3.268,-0.001,1.996,9.623,14.703,12.875,1.165,4.743,4.487
323.176,19.074,8.788,0.253,1.852,9.896,14.981,13.088,1.429,4.894,4.583
323.186,19.739,11.953,0.297,1.762,10.077,15.165,13.284,1.637,4.981,4.688
323.196,19.887,14.484,-0.083,1.665,10.297,15.390,13.501,1.764,5.101,4.807
323.207,23.147,16.667,-0.650,1.535,10.588,15.686,13.726,1.877,5.277,4.919
323.217,22.649,18.592,-0.032,1.421,10.809,15.911,13.970,2.201,5.381,5.050
323.228,23.496,19.981,0.184,1.350,11.060,16.166,14.214,2.396,5.525,5.190
323.238,31.103,22.882,-0.014,1.269,11.567,16.678,14.514,2.629,5.914,5.378
323.249,31.402,25.508,0.385,1.208,11.882,16.997,14.844,2.927,6.110,5.596
323.259,28.678,26.683,0.718,1.172,12.130,17.249,15.162,3.224,6.243,5.805
323.270,26.043,26.768,1.100,1.152,12.354,17.477,15.459,3.600,6.354,5.994
323.281,21.895,25.729,2.041,1.196,12.509,17.637,15.719,3.859,6.416,6.163
323.291,22.043,24.780,2.224,1.249,12.774,17.906,15.964,4.106,6.588,6.317
323.302,25.192,24.607,2.607,1.323,13.086,18.222,16.219,4.542,6.812,6.487
323.312,20.701,23.690,1.749,1.376,13.197,18.339,16.460,4.385,6.828,6.633
323.323,16.323,22.178,1.930,1.398,13.323,18.470,16.672,4.446,6.848,6.739
323.333,16.971,20.454,2.193,1.444,13.513,18.664,16.854,4.611,6.940,6.821
323.344,16.866,19.233,1.756,1.476,13.709,18.865,17.042,4.644,7.031,6.903
323.355,10.241,17.261,2.484,1.510,13.695,18.856,17.194,4.890,6.915,6.950
323.365,9.079,14.765,3.101,1.601,13.747,18.913,17.299,5.054,6.886,6.969
323.376,6.869,12.660,3.324,1.703,13.800,18.971,17.396,5.061,6.864,6.984
323.386,5.335,10.458,2.973,1.785,13.832,19.008,17.466,4.892,6.816,6.969
323.397,4.704,8.882,2.532,1.839,13.895,19.076,17.533,4.743,6.793,6.942
323.407,-2.801,6.174,2.526,1.880,13.718,18.905,17.552,4.517,6.530,6.866
323.418,-7.252,2.270,2.704,1.927,13.519,18.711,17.498,4.333,6.254,6.722
323.429,-13.668,-1.961,2.678,1.975,13.280,18.477,17.400,4.046,5.945,6.539
323.439,-20.105,-6.963,2.708,2.017,12.961,18.164,17.232,3.682,5.561,6.288
323.450,-22.460,-11.595,3.283,2.079,12.652,17.860,17.012,3.499,5.203,5.999
323.460,-26.671,-15.898,3.600,2.168,12.271,17.484,16.757,3.156,4.791,5.692
323.471,-26.866,-19.315,2.751,2.226,12.014,17.233,16.486,2.671,4.500,5.365
323.481,-37.101,-23.709,2.276,2.228,11.457,16.681,16.159,1.912,3.902,4.973
323.492,-46.125,-29.865,2.445,2.233,10.765,15.995,15.715,1.307,3.184,4.474
323.503,-51.086,-36.219,2.754,2.260,10.110,15.346,15.206,0.761,2.525,3.927
323.513,-54.608,-41.452,2.859,2.294,9.473,14.714,14.663,0.180,1.898,3.362
323.524,-59.331,-46.450,3.066,2.335,8.741,13.988,14.056,-0.514,1.194,2.747
323.535,-62.797,-51.675,3.614,2.395,7.910,13.163,13.376,-1.228,0.414,2.080
323.546,-66.315,-56.021,3.778,2.476,7.093,12.352,12.682,-1.935,-0.328,1.419
323.557,-68.490,-59.694,3.641,2.556,6.321,11.585,11.964,-2.717,-1.013,0.751
323.568,-62.207,-61.304,2.911,2.585,5.798,11.067,11.260,-3.309,-1.453,0.093
323.579,-63.978,-62.247,2.635,2.592,5.016,10.291,10.547,-4.120,-2.146,-0.566
323.590,-62.515,-62.250,2.148,2.573,4.351,9.632,9.827,-4.803,-2.695,-1.213
323.602,-62.643,-62.105,1.605,2.513,3.669,8.955,9.115,-5.532,-3.261,-1.849
323.614,-64.694,-62.621,1.018,2.415,2.938,8.229,8.396,-6.304,-3.877,-2.490
323.625,-66.300,-63.949,0.468,2.285,2.149,7.446,7.643,-7.057,-4.545,-3.162
323.637,-69.409,-65.337,0.102,2.133,1.330,6.634,6.863,-7.733,-5.237,-3.854
323.649,-67.924,-66.623,-0.024,1.977,0.566,5.877,6.073,-8.272,-5.861,-4.544
323.660,-65.329,-66.533,-0.005,1.827,-0.144,5.173,5.308,-8.752,-6.419,-5.193
323.671,-56.510,-64.356,-0.251,1.678,-0.633,4.689,4.646,-9.144,-6.749,-5.729
323.683,-47.046,-59.192,-0.245,1.539,-1.015,4.314,4.056,-9.356,-6.966,-6.180
323.695,-41.594,-53.222,-0.131,1.418,-1.381,3.956,3.555,-9.448,-7.158,-6.531
323.706,-39.762,-48.821,0.244,1.328,-1.856,3.490,3.089,-9.543,-7.444,-6.832
323.718,-40.081,-45.657,0.770,1.278,-2.327,3.027,2.628,-9.576,-7.709,-7.110
323.729,-40.769,-44.446,1.200,1.267,-2.879,2.485,2.145,-9.686,-8.033,-7.389
323.741,-41.920,-43.249,1.927,1.298,-3.377,1.997,1.686,-9.612,-8.282,-7.624
323.752,-42.624,-43.210,2.617,1.373,-3.914,1.470,1.207,-9.711,-8.547,-7.858
323.763,-35.714,-41.938,3.098,1.486,-4.252,1.141,0.756,-9.674,-8.596,-8.043
323.774,-28.317,-37.881,3.690,1.639,-4.491,0.910,0.398,-9.488,-8.531,-8.116
323.786,-25.641,-33.864,3.707,1.792,-4.745,0.664,0.088,-9.449,-8.479,-8.137
323.798,-31.958,-32.413,3.276,1.918,-5.243,0.172,-0.248,-9.791,-8.676,-8.188
323.809,-28.713,-31.778,2.546,1.989,-5.543,-0.122,-0.602,-9.976,-8.689,-8.270
323.821,-16.597,-27.433,1.974,2.009,-5.487,-0.059,-0.846,-9.735,-8.366,-8.257
323.832,3.222,-18.500,1.674,1.999,-5.089,0.346,-0.910,-9.060,-7.722,-8.077
323.844,12.414,-8.059,1.393,1.963,-4.767,0.674,-0.808,-8.627,-7.180,-7.747
323.856,10.781,-0.970,1.112,1.907,-4.670,0.777,-0.672,-8.504,-6.881,-7.399
323.866,7.885,2.256,1.006,1.848,-4.626,0.826,-0.568,-8.404,-6.687,-7.138
323.876,9.629,4.545,1.378,1.812,-4.454,1.006,-0.464,-8.017,-6.361,-6.877
323.886,14.575,7.264,1.779,1.803,-4.168,1.301,-0.323,-7.426,-5.920,-6.575
323.897,18.473,10.439,1.793,1.802,-3.882,1.594,-0.142,-6.976,-5.487,-6.238
323.907,26.761,14.758,2.180,1.813,-3.432,2.053,0.098,-6.280,-4.895,-5.844
323.917,30.239,19.412,2.276,1.843,-3.011,2.482,0.411,-5.711,-4.339,-5.381
323.928,30.391,22.984,2.085,1.862,-2.650,2.848,0.757,-5.377,-3.859,-4.898
323.939,29.013,25.102,1.902,1.871,-2.339,3.165,1.098,-5.022,-3.440,-4.433
323.950,27.116,26.047,2.235,1.879,-2.090,3.423,1.392,-4.583,-3.088,-4.023
323.960,24.225,25.873,2.498,1.919,-1.896,3.626,1.669,-4.240,-2.786,-3.627
323.971,22.091,24.781,2.312,1.950,-1.724,3.804,1.914,-4.001,-2.516,-3.273
323.981,21.804,23.871,2.301,1.968,-1.491,4.045,2.150,-3.653,-2.193,-2.938
323.993,22.515,23.256,2.457,2.004,-1.226,4.321,2.416,-3.206,-1.819,-2.552
324.004,22.292,23.012,2.507,2.043,-0.963,4.592,2.690,-2.838,-1.456,-2.166
324.016,22.565,22.931,2.447,2.077,-0.674,4.889,2.969,-2.521,-1.077,-1.785
324.028,20.729,22.450,2.570,2.115,-0.449,5.124,3.234,-2.202,-0.768,-1.426
324.038,18.628,21.600,2.907,2.154,-0.290,5.292,3.445,-1.856,-0.542,-1.143
324.048,17.199,20.374,2.626,2.195,-0.154,5.436,3.640,-1.688,-0.344,-0.880
324.059,16.704,19.315,2.184,2.206,0.027,5.625,3.828,-1.484,-0.114,-0.638
324.069,16.855,18.591,2.290,2.209,0.227,5.833,4.015,-1.239,0.126,-0.404
324.080,15.805,17.900,2.926,2.234,0.380,5.998,4.198,-0.894,0.327,-0.173
324.091,12.841,16.675,3.590,2.302,0.433,6.062,4.359,-0.664,0.440,0.046
324.101,9.398,14.643,3.682,2.392,0.436,6.074,4.478,-0.587,0.508,0.229
324.112,4.926,12.037,2.369,2.421,0.403,6.043,4.559,-0.861,0.513,0.353
324.122,7.640,10.464,1.991,2.396,0.585,6.230,4.644,-0.790,0.715,0.460
324.133,4.469,9.050,2.490,2.386,0.581,6.238,4.723,-0.633,0.741,0.564
324.144,2.444,7.114,3.036,2.412,0.536,6.201,4.763,-0.625,0.735,0.639
324.155,1.686,5.273,3.378,2.468,0.589,6.263,4.804,-0.575,0.842,0.731
324.166,3.585,4.430,2.890,2.513,0.677,6.351,4.838,-0.743,0.966,0.806
324.177,3.870,4.077,2.102,2.505,0.736,6.408,4.890,-1.081,1.045,0.885
324.189,0.709,3.135,1.364,2.443,0.712,6.383,4.925,-1.503,1.021,0.929
324.201,-0.598,1.600,0.913,2.343,0.681,6.355,4.930,-1.746,0.982,0.925
324.212,-4.293,-0.425,0.818,2.232,0.535,6.217,4.902,-1.927,0.829,0.884
324.224,-7.475,-3.012,0.736,2.126,0.365,6.057,4.834,-2.046,0.658,0.804
324.236,-12.628,-5.677,0.525,2.012,0.163,5.867,4.738,-2.186,0.454,0.692
324.247,-15.391,-9.737,0.188,1.890,-0.108,5.604,4.565,-2.444,0.181,0.503
324.259,-14.757,-11.797,-0.260,1.742,-0.259,5.461,4.399,-2.650,0.019,0.312
324.271,-19.902,-13.913,-0.130,1.608,-0.538,5.193,4.218,-2.847,-0.260,0.114
324.282,-20.574,-16.705,-0.092,1.485,-0.820,4.924,3.985,-3.016,-0.533,-0.131
324.294,-21.166,-17.946,0.162,1.383,-1.026,4.732,3.768,-3.103,-0.721,-0.350
324.305,-22.993,-19.351,0.531,1.313,-1.307,4.463,3.529,-3.262,-0.971,-0.576
324.317,-26.175,-21.764,1.038,1.281,-1.705,4.077,3.246,-3.536,-1.317,-0.830
324.329,-25.198,-23.432,1.549,1.287,-2.001,3.795,2.952,-3.642,-1.540,-1.075
324.340,-25.346,-24.166,1.854,1.320,-2.323,3.488,2.661,-3.752,-1.774,-1.301
324.352,-24.182,-24.377,1.892,1.357,-2.584,3.242,2.382,-3.791,-1.939,-1.509
324.363,-22.466,-24.003,1.936,1.391,-2.785,3.054,2.127,-3.810,-2.042,-1.686
324.375,-16.732,-21.690,2.024,1.432,-2.843,3.008,1.925,-3.728,-2.002,-1.804
324.386,-15.193,-18.529,2.062,1.476,-2.919,2.945,1.777,-3.669,-1.978,-1.864
324.398,-18.497,-17.707,2.177,1.517,-3.154,2.725,1.602,-3.701,-2.107,-1.949
324.410,-15.693,-18.053,2.581,1.574,-3.381,2.512,1.385,-3.734,-2.217,-2.066
324.421,-11.938,-15.892,3.371,1.675,-3.460,2.454,1.243,-3.440,-2.158,-2.089
324.432,-10.475,-14.624,3.299,1.799,-3.626,2.299,1.109,-3.439,-2.182,-2.094
324.443,-10.929,-13.187,3.452,1.916,-3.742,2.197,1.001,-3.376,-2.155,-2.071
324.453,-11.181,-12.835,2.861,1.997,-3.854,2.086,0.883,-3.606,-2.144,-2.067
324.464,-11.838,-12.494,2.560,2.050,-3.969,1.984,0.765,-3.571,-2.134,-2.071
324.474,-7.837,-11.399,1.959,2.060,-3.948,2.011,0.676,-3.576,-2.030,-2.081
324.485,-12.195,-11.137,2.199,2.058,-4.185,1.786,0.573,-3.690,-2.181,-2.109
324.496,-18.975,-13.055,2.586,2.087,-4.604,1.382,0.393,-3.900,-2.495,-2.201
324.507,-25.742,-16.183,3.607,2.157,-5.047,0.962,0.149,-3.946,-2.804,-2.339
324.519,-25.950,-19.437,4.243,2.274,-5.430,0.597,-0.149,-4.020,-3.034,-2.511
324.530,-32.137,-22.981,4.561,2.403,-5.970,0.068,-0.479,-4.405,-3.413,-2.703
324.541,-33.970,-26.055,4.978,2.544,-6.394,-0.344,-0.841,-4.689,-3.665,-2.916
324.552,-37.570,-29.320,4.831,2.680,-6.915,-0.858,-1.246,-5.166,-4.009,-3.165
324.564,-39.201,-32.500,4.573,2.795,-7.420,-1.358,-1.692,-5.645,-4.336,-3.454
324.575,-49.753,-37.038,3.666,2.872,-8.198,-2.134,-2.201,-6.465,-4.939,-3.810
324.586,-57.587,-42.196,3.253,2.905,-8.908,-2.840,-2.785,-7.172,-5.476,-4.245
324.598,-59.188,-47.213,3.613,2.940,-9.604,-3.520,-3.437,-7.568,-5.972,-4.737
324.609,-67.821,-53.149,4.092,3.001,-10.650,-4.547,-4.173,-8.244,-6.790,-5.291
324.620,-76.153,-59.638,4.608,3.084,-11.753,-5.636,-4.997,-9.045,-7.643,-5.911
324.632,-87.293,-67.026,5.057,3.188,-13.031,-6.899,-5.937,-10.004,-8.640,-6.623
324.643,-87.412,-73.109,5.112,3.298,-14.014,-7.872,-6.918,-10.740,-9.327,-7.356
324.654,-93.098,-79.454,5.217,3.408,-15.311,-9.160,-7.972,-11.776,-10.305,-8.145
324.666,-103.191,-85.901,4.847,3.500,-16.714,-10.558,-9.094,-13.004,-11.377,-8.986
324.677,-107.547,-92.121,4.173,3.557,-18.020,-11.865,-10.291,-14.229,-12.346,-9.894
324.688,-108.622,-97.005,3.910,3.585,-19.271,-13.111,-11.520,-15.261,-13.242,-10.822
324.700,-109.064,-100.821,3.374,3.583,-20.563,-14.401,-12.784,-16.396,-14.173,-11.775
324.711,-110.951,-104.065,3.247,3.567,-21.908,-15.738,-14.052,-17.410,-15.133,-12.715
324.723,-109.495,-106.041,3.179,3.547,-23.158,-16.976,-15.321,-18.270,-15.979,-13.639
324.734,-109.473,-107.296,3.951,3.552,-24.470,-18.266,-16.587,-18.951,-16.848,-14.532
324.745,-107.925,-107.340,4.805,3.613,-25.653,-19.429,-17.820,-19.510,-17.554,-15.353
324.757,-102.393,-106.717,5.153,3.695,-26.777,-20.535,-19.042,-20.020,-18.178,-16.136
324.768,-99.697,-105.036,5.327,3.785,-27.938,-21.677,-20.231,-20.559,-18.820,-16.865
324.780,-93.175,-102.151,4.957,3.858,-28.895,-22.623,-21.348,-21.034,-19.259,-17.511
324.791,-86.494,-97.561,4.993,3.921,-29.698,-23.410,-22.372,-21.256,-19.533,-18.053
324.802,-78.452,-92.267,4.960,3.978,-30.424,-24.125,-23.322,-21.493,-19.731,-18.511
324.814,-71.577,-86.575,5.353,4.049,-31.137,-24.824,-24.200,-21.652,-19.901,-18.880
324.825,-64.122,-79.744,5.164,4.116,-31.631,-25.311,-24.969,-21.711,-19.858,-19.135
324.836,-53.011,-72.552,5.120,4.173,-32.027,-25.696,-25.672,-21.604,-19.716,-19.318
324.848,-45.870,-64.698,5.042,4.220,-32.384,-26.041,-26.248,-21.463,-19.539,-19.374
324.859,-35.339,-56.602,5.636,4.291,-32.590,-26.229,-26.735,-21.040,-19.199,-19.331
324.870,-31.968,-49.071,5.824,4.374,-32.930,-26.550,-27.145,-20.755,-18.992,-19.206
